timestamp,symbol,price,size,type
1748406572.4524531,AAPL,102.49612541767121,114,order
1748406572.5524533,AAPL,102.49025800674366,72,order
1748406572.6524532,AAPL,102.57710335774306,337,order
1748406572.7524533,AAPL,102.5864859876683,471,order
1748406572.8524532,AAPL,102.60330601292374,211,order
1748406572.9524531,AAPL,102.67639492396292,375,order
1748406573.0524533,AAPL,102.68796239547859,300,order
1748406573.1524532,AAPL,102.71166108954628,400,order
1748406573.2524533,AAPL,102.81045446439614,351,order
1748406573.3524532,AAPL,102.89734013288613,34,order
1748406573.4524531,AAPL,102.83310219355842,494,order
1748406573.5524533,AAPL,102.847427380923,343,order
1748406573.6524532,AAPL,102.8676638682581,381,order
1748406573.7524533,AAPL,102.88048319427915,43,order
1748406573.8524532,AAPL,102.85633150796072,298,order
1748406573.9524531,AAPL,102.86456925488004,48,order
1748406574.0524533,AAPL,102.87041983261865,183,order
1748406574.1524532,AAPL,102.81076522803745,70,order
1748406574.2524533,AAPL,102.74923681420428,280,order
1748406574.3524532,AAPL,102.7596614608874,259,order
1748406574.4524531,AAPL,102.70141424515563,484,order
1748406574.5524533,AAPL,102.76056660286041,136,order
1748406574.6524532,AAPL,102.82387499686821,135,order
1748406574.7524533,AAPL,102.7887416481772,159,order
1748406574.8524532,AAPL,102.80886044004494,369,order
1748406574.9524531,AAPL,102.7958592609169,470,order
1748406575.0524533,AAPL,102.81716773079816,183,order
1748406575.1524532,AAPL,102.90826084269722,112,order
1748406575.2524533,AAPL,102.8636354856274,499,order
1748406575.3524532,AAPL,102.80429934556183,199,order
1748406575.4524531,AAPL,102.79472138502426,460,order
1748406575.5524533,AAPL,102.79533216664527,91,order
1748406575.6524532,AAPL,102.80793824435972,244,order
1748406575.7524533,AAPL,102.92390371866657,463,order
1748406575.8524532,AAPL,102.94720722228708,74,order
1748406575.9524531,AAPL,102.90655856362241,12,order
1748406576.0524533,AAPL,102.89970249462651,369,order
1748406576.1524532,AAPL,102.88780219016854,323,order
1748406576.2524533,AAPL,102.91623305402784,153,order
1748406576.3524532,AAPL,102.84136484571637,148,order
1748406576.4524531,AAPL,102.83315073398924,410,order
1748406576.5524533,AAPL,102.8678670172575,299,order
1748406576.6524532,AAPL,102.86993578307663,61,order
1748406576.7524533,AAPL,102.80592990839182,167,order
1748406576.8524532,AAPL,102.87878186651695,481,order
1748406576.9524531,AAPL,102.95930726350394,236,order
1748406577.0524533,AAPL,102.95945570610766,154,order
1748406577.1524532,AAPL,102.98745972305751,138,order
1748406577.2524533,AAPL,103.0599082950795,15,order
1748406577.3524532,AAPL,103.1162456553503,170,order
1748406577.4524531,AAPL,103.08156152023591,130,order
1748406577.5524533,AAPL,103.2270945877613,463,order
1748406577.6524532,AAPL,103.24392641194964,353,order
1748406577.7524533,AAPL,103.27513168980612,73,order
1748406577.8524532,AAPL,103.32320088134395,359,order
1748406577.9524531,AAPL,103.32772837166628,200,order
1748406578.0524533,AAPL,103.40515029986719,348,order
1748406578.1524532,AAPL,103.37176764533348,436,order
1748406578.2524533,AAPL,103.34906146215629,205,order
1748406578.3524532,AAPL,103.31935295819554,422,order
1748406578.4524531,AAPL,103.2589148482127,278,order
1748406578.5524533,AAPL,103.31306359191555,269,order
1748406578.6524532,AAPL,103.28869712518429,246,order
1748406578.7524533,AAPL,103.27897994388168,83,order
1748406578.8524532,AAPL,103.3003376485513,92,order
1748406578.9524531,AAPL,103.30379716565976,123,order
1748406579.0524533,AAPL,103.3040221324674,384,order
1748406579.1524532,AAPL,103.24435842716942,316,order
1748406579.2524533,AAPL,103.28131254557788,273,order
1748406579.3524532,AAPL,103.28482425917434,33,order
1748406579.4524531,AAPL,103.29770860873037,105,order
1748406579.5524533,AAPL,103.34283792717079,124,order
1748406579.6524532,AAPL,103.2847657175711,258,order
1748406579.7524533,AAPL,103.34937258902805,353,order
1748406579.8524532,AAPL,103.24326087719832,108,order
1748406579.9524531,AAPL,103.1798982007615,87,order
1748406580.0524533,AAPL,103.1959715693352,264,order
1748406580.1524532,AAPL,103.13862986153714,238,order
1748406580.2524533,AAPL,103.18028829305118,278,order
1748406580.3524532,AAPL,103.29141096471264,374,order
1748406580.4524531,AAPL,103.24737408748872,59,order
1748406580.5524533,AAPL,103.23731639936717,408,order
1748406580.6524532,AAPL,103.19281951965972,185,order
1748406580.7524533,AAPL,103.26036282868289,369,order
1748406580.8524532,AAPL,103.29402898349244,111,order
1748406580.9524531,AAPL,103.27174481235247,392,order
1748406581.0524533,AAPL,103.32546377133806,168,order
1748406581.1524532,AAPL,103.39903890672028,40,order
1748406581.2524533,AAPL,103.40816802093448,450,order
1748406581.3524532,AAPL,103.34611875630634,301,order
1748406581.4524531,AAPL,103.34818091212061,28,order
1748406581.5524533,AAPL,103.37895047829636,256,order
1748406581.6524532,AAPL,103.32370230558423,49,order
1748406581.7524533,AAPL,103.24115369033544,380,order
1748406581.8524532,AAPL,103.30236767089126,422,order
1748406581.9524531,AAPL,103.33406377233874,54,order
1748406582.0524533,AAPL,103.31220480596735,242,order
1748406582.1524532,AAPL,103.35314470748209,298,order
1748406582.2524533,AAPL,103.36001991463424,301,order
1748406582.3524532,AAPL,103.38816690889817,306,order
1748406582.4524531,AAPL,103.35888324972059,416,order
1748406582.5524533,AAPL,103.36640297892514,168,order
1748406582.6524532,AAPL,103.39592238866986,392,order
1748406582.7524533,AAPL,103.43481748368622,33,order
1748406582.8524532,AAPL,103.38141853165591,282,order
1748406582.9524531,AAPL,103.39502976694703,476,order
1748406583.0524533,AAPL,103.32979141060815,381,order
1748406583.1524532,AAPL,103.32005104391287,57,order
1748406583.2524533,AAPL,103.26427500982946,103,order
1748406583.3524532,AAPL,103.22787778959804,88,order
1748406583.4524531,AAPL,103.16210368712295,414,order
1748406583.5524533,AAPL,103.20519564980712,44,order
1748406583.6524532,AAPL,103.14551198997486,438,order
1748406583.7524533,AAPL,103.23101928680909,173,order
1748406583.8524532,AAPL,103.20872624913386,476,order
1748406583.9524531,AAPL,103.22044848957785,293,order
1748406584.0524533,AAPL,103.30752460304409,250,order
1748406584.1524532,AAPL,103.25414133562312,189,order
1748406584.2524533,AAPL,103.30457169760835,105,order
1748406584.3524532,AAPL,103.31583402227447,209,order
1748406584.4524531,AAPL,103.30973213976377,140,order
1748406584.5524533,AAPL,103.28219643344646,398,order
1748406584.6524532,AAPL,103.30941561824082,69,order
1748406584.7524533,AAPL,103.29054421833875,345,order
1748406584.8524532,AAPL,103.19959566506694,42,order
1748406584.9524531,AAPL,103.1848146786123,374,order
1748406585.0524533,AAPL,103.1388673159703,461,order
1748406585.1524532,AAPL,103.11481941095467,177,order
1748406585.2524533,AAPL,103.08250687160175,354,order
1748406585.3524532,AAPL,103.10880972704003,220,order
1748406585.4524531,AAPL,102.99972298060865,224,order
1748406585.5524533,AAPL,103.06366238687703,209,order
1748406585.6524532,AAPL,103.0094935809232,92,order
1748406585.7524533,AAPL,103.0464196335072,294,order
1748406585.8524532,AAPL,103.02744467952841,489,order
1748406585.9524531,AAPL,102.97629712912799,485,order
1748406586.0524533,AAPL,102.9270038657326,259,order
1748406586.1524532,AAPL,102.89612376650187,39,order
1748406586.2524533,AAPL,103.01864070880778,294,order
1748406586.3524532,AAPL,102.96818239587758,243,order
1748406586.4524531,AAPL,102.98142147973074,244,order
1748406586.5524533,AAPL,103.08542902671934,480,order
1748406586.6524532,AAPL,103.07715337627651,62,order
1748406586.7524533,AAPL,103.09793006334435,400,order
1748406586.8524532,AAPL,103.1014029272442,447,order
1748406586.9524531,AAPL,103.0442543935693,399,order
1748406587.0524533,AAPL,103.09332909915082,295,order
1748406587.1524532,AAPL,103.08265419936211,104,order
1748406587.2524533,AAPL,103.07947981265319,177,order
1748406587.3524532,AAPL,103.02361494126966,333,order
1748406587.4524531,AAPL,103.03157151443003,355,order
1748406587.5524533,AAPL,102.98262341914011,72,order
1748406587.6524532,AAPL,103.03713500665938,270,order
1748406587.7524533,AAPL,103.0622374135786,168,order
1748406587.8524532,AAPL,103.02813471879843,121,order
1748406587.9524531,AAPL,102.95441198775244,259,order
1748406588.0524533,AAPL,102.87242153674015,102,order
1748406588.1524532,AAPL,102.84987639745968,158,order
1748406588.2524533,AAPL,102.73166795616729,305,order
1748406588.3524532,AAPL,102.74240480348952,235,order
1748406588.4524531,AAPL,102.8215163292413,49,order
1748406588.5524533,AAPL,102.83498087998044,25,order
1748406588.6524532,AAPL,102.75031635723712,262,order
1748406588.7524533,AAPL,102.6348715136604,61,order
1748406588.8524532,AAPL,102.65463178507864,428,order
1748406588.9524531,AAPL,102.62431649968343,71,order
1748406589.0524533,AAPL,102.58257363964579,152,order
1748406589.1524532,AAPL,102.61808161640873,277,order
1748406589.2524533,AAPL,102.70415505642974,371,order
1748406589.3524532,AAPL,102.69112242493372,95,order
1748406589.4524531,AAPL,102.60384963799997,111,order
1748406589.5524533,AAPL,102.55252076511641,236,order
1748406589.6524532,AAPL,102.53710071307272,309,order
1748406589.7524533,AAPL,102.53527337892429,273,order
1748406589.8524532,AAPL,102.49611314934263,36,order
1748406589.9524531,AAPL,102.46138283866736,478,order
1748406590.0524533,AAPL,102.474037917138,218,order
1748406590.1524532,AAPL,102.50730369054067,286,order
1748406590.2524533,AAPL,102.51932779200759,102,order
1748406590.3524532,AAPL,102.51247708244199,103,order
1748406590.4524531,AAPL,102.37180448670128,266,order
1748406590.5524533,AAPL,102.4678836544097,344,order
1748406590.6524532,AAPL,102.44532653441338,395,order
1748406590.7524533,AAPL,102.38247204773184,225,order
1748406590.8524532,AAPL,102.36338880672872,325,order
1748406590.9524531,AAPL,102.38209445306092,24,order
1748406591.0524533,AAPL,102.34114900805665,410,order
1748406591.1524532,AAPL,102.33061431465525,139,order
1748406591.2524533,AAPL,102.28891719514496,121,order
1748406591.3524532,AAPL,102.36520510227255,75,order
1748406591.4524531,AAPL,102.4023033193854,290,order
1748406591.5524533,AAPL,102.45126140059594,153,order
1748406591.6524532,AAPL,102.39625807258176,399,order
1748406591.7524533,AAPL,102.40924686996458,171,order
1748406591.8524532,AAPL,102.37489803721829,194,order
1748406591.9524531,AAPL,102.3617102962359,221,order
1748406592.0524533,AAPL,102.41367191891628,193,order
1748406592.1524532,AAPL,102.41228825238491,385,order
1748406592.2524533,AAPL,102.42681303502611,68,order
1748406592.3524532,AAPL,102.36457578384861,149,order
1748406592.4524531,AAPL,102.3646922769584,251,order
1748406592.5524533,AAPL,102.40823251898149,478,order
1748406592.6524532,AAPL,102.43509486295636,450,order
1748406592.7524533,AAPL,102.53121295563446,337,order
1748406592.8524532,AAPL,102.5347202484399,28,order
1748406592.9524531,AAPL,102.53382551146814,303,order
1748406593.0524533,AAPL,102.42707028358416,124,order
1748406593.1524532,AAPL,102.31261532788302,345,order
1748406593.2524533,AAPL,102.2625557587563,390,order
1748406593.3524532,AAPL,102.40943209524782,34,order
1748406593.4524531,AAPL,102.35639760517682,181,order
1748406593.5524533,AAPL,102.34865974956283,355,order
1748406593.6524532,AAPL,102.36692476240584,286,order
1748406593.7524533,AAPL,102.39076295898546,164,order
1748406593.8524532,AAPL,102.37410270270561,90,order
1748406593.9524531,AAPL,102.35722054557304,236,order
1748406594.0524533,AAPL,102.36954185470931,177,order
1748406594.1524532,AAPL,102.37287658978501,372,order
1748406594.2524533,AAPL,102.33678448687871,102,order
1748406594.3524532,AAPL,102.33069260890483,177,order
1748406594.4524531,AAPL,102.36903822607228,211,order
1748406594.5524533,AAPL,102.30697417501452,62,order
1748406594.6524532,AAPL,102.38277445048647,55,order
1748406594.7524533,AAPL,102.35232465361292,162,order
1748406594.8524532,AAPL,102.30981830712433,367,order
1748406594.9524531,AAPL,102.26316458930543,201,order
1748406595.0524533,AAPL,102.34328130887305,139,order
1748406595.1524532,AAPL,102.40708931593593,249,order
1748406595.2524533,AAPL,102.44220696591277,490,order
1748406595.3524532,AAPL,102.45921890848179,332,order
1748406595.4524531,AAPL,102.45720930896893,396,order
1748406595.5524533,AAPL,102.47121064023486,369,order
1748406595.6524532,AAPL,102.48314092472059,377,order
1748406595.7524533,AAPL,102.45334948972636,38,order
1748406595.8524532,AAPL,102.41329837694907,75,order
1748406595.9524531,AAPL,102.41397532393545,145,order
1748406596.0524533,AAPL,102.41196875692383,442,order
1748406596.1524532,AAPL,102.41537718755548,325,order
1748406596.2524533,AAPL,102.47397892715367,88,order
1748406596.3524532,AAPL,102.5493371213091,344,order
1748406596.4524531,AAPL,102.59866416991625,382,order
1748406596.5524533,AAPL,102.57145746905904,226,order
1748406596.6524532,AAPL,102.53964937367257,492,order
1748406596.7524533,AAPL,102.5165835833697,269,order
1748406596.8524532,AAPL,102.46122478092396,313,order
1748406596.9524531,AAPL,102.46436729061571,410,order
1748406597.0524533,AAPL,102.4059774856061,287,order
1748406597.1524532,AAPL,102.38678871782908,95,order
1748406597.2524533,AAPL,102.38330383724612,33,order
1748406597.3524532,AAPL,102.33506016944611,54,order
1748406597.4524531,AAPL,102.33328737957663,342,order
1748406597.5524533,AAPL,102.31379640264747,286,order
1748406597.6524532,AAPL,102.31496967032012,457,order
1748406597.7524533,AAPL,102.22736359597613,49,order
1748406597.8524532,AAPL,102.21184254320731,144,order
1748406597.9524531,AAPL,102.20992712323606,330,order
1748406598.0524533,AAPL,102.26276800138604,250,order
1748406598.1524532,AAPL,102.33629623104619,192,order
1748406598.2524533,AAPL,102.32240651480772,370,order
1748406598.3524532,AAPL,102.34729705213189,464,order
1748406598.4524531,AAPL,102.29050483875066,465,order
1748406598.5524533,AAPL,102.30386791325827,439,order
1748406598.6524532,AAPL,102.26485075086461,445,order
1748406598.7524533,AAPL,102.32273134053794,155,order
1748406598.8524532,AAPL,102.34750642031557,313,order
1748406598.9524531,AAPL,102.37493563960923,52,order
1748406599.0524533,AAPL,102.37519213682953,264,order
1748406599.1524532,AAPL,102.39467929487917,233,order
1748406599.2524533,AAPL,102.38598483054169,365,order
1748406599.3524532,AAPL,102.46888011073875,451,order
1748406599.4524531,AAPL,102.48459052998196,180,order
1748406599.5524533,AAPL,102.39909196810467,473,order
1748406599.6524532,AAPL,102.47745342767662,14,order
1748406599.7524533,AAPL,102.51542732229767,23,order
1748406599.8524532,AAPL,102.36635558770196,171,order
1748406599.9524531,AAPL,102.44421803131948,464,order
1748406600.0524533,AAPL,102.37401297782628,422,order
1748406600.1524532,AAPL,102.39701306122451,242,order
1748406600.2524533,AAPL,102.4817603234068,392,order
1748406600.3524532,AAPL,102.47633181970528,49,order
1748406600.4524531,AAPL,102.47809555173282,479,order
1748406600.5524533,AAPL,102.42735406109686,467,order
1748406600.6524532,AAPL,102.4066150965547,455,order
1748406600.7524533,AAPL,102.41954743549222,269,order
1748406600.8524532,AAPL,102.41608460578958,123,order
1748406600.9524531,AAPL,102.37591487532421,300,order
1748406601.0524533,AAPL,102.34009429795124,256,order
1748406601.1524532,AAPL,102.31322033603251,29,order
1748406601.2524533,AAPL,102.31577029231296,204,order
1748406601.3524532,AAPL,102.3490505154898,146,order
1748406601.4524531,AAPL,102.31484103683997,40,order
1748406601.5524533,AAPL,102.27345722232204,49,order
1748406601.6524532,AAPL,102.34997526447097,224,order
1748406601.7524533,AAPL,102.30891106320476,121,order
1748406601.8524532,AAPL,102.36913666061406,194,order
1748406601.9524531,AAPL,102.39379951039092,80,order
1748406602.0524533,AAPL,102.43410143450068,376,order
1748406602.1524532,AAPL,102.35223886715276,273,order
1748406602.2524533,AAPL,102.38676095651073,34,order
1748406602.3524532,AAPL,102.39546357233267,346,order
1748406602.4524531,AAPL,102.40277378156343,113,order
1748406602.5524533,AAPL,102.39819103705709,262,order
1748406602.6524532,AAPL,102.41553983733557,331,order
1748406602.7524533,AAPL,102.38827968786195,30,order
1748406602.8524532,AAPL,102.37437095641893,484,order
1748406602.9524531,AAPL,102.38608071969789,219,order
1748406603.0524533,AAPL,102.40901606405133,245,order
1748406603.1524532,AAPL,102.3487253810759,338,order
1748406603.2524533,AAPL,102.45120744993893,80,order
1748406603.3524532,AAPL,102.45717281897733,388,order
1748406603.4524531,AAPL,102.46615226574048,478,order
1748406603.5524533,AAPL,102.54013071322039,140,order
1748406603.6524532,AAPL,102.61142754202649,223,order
1748406603.7524533,AAPL,102.63076002915541,313,order
1748406603.8524532,AAPL,102.60152053804087,420,order
1748406603.9524531,AAPL,102.61657222163102,373,order
1748406604.0524533,AAPL,102.64248045826994,286,order
1748406604.1524532,AAPL,102.62322410245294,352,order
1748406604.2524533,AAPL,102.57354689669087,282,order
1748406604.3524532,AAPL,102.53826229468062,102,order
1748406604.4524531,AAPL,102.4526597057305,292,order
1748406604.5524533,AAPL,102.35556136839091,437,order
1748406604.6524532,AAPL,102.43313922517319,191,order
1748406604.7524533,AAPL,102.47083738154583,293,order
1748406604.8524532,AAPL,102.4120017354642,173,order
1748406604.9524531,AAPL,102.33629107536179,446,order
1748406605.0524533,AAPL,102.32068839507083,343,order
1748406605.1524532,AAPL,102.36170888513192,48,order
1748406605.2524533,AAPL,102.34874268950901,345,order
1748406605.3524532,AAPL,102.2842187722311,369,order
1748406605.4524531,AAPL,102.26305404882798,200,order
1748406605.5524533,AAPL,102.22183224463241,308,order
1748406605.6524532,AAPL,102.23692208139701,302,order
1748406605.7524533,AAPL,102.21142930977814,387,order
1748406605.8524532,AAPL,102.1976606265165,473,order
1748406605.9524531,AAPL,102.18898362240019,106,order
1748406606.0524533,AAPL,102.17849393860145,103,order
1748406606.1524532,AAPL,102.22351089538834,228,order
1748406606.2524533,AAPL,102.29197019341875,83,order
1748406606.3524532,AAPL,102.26687538090789,202,order
1748406606.4524531,AAPL,102.27948334889736,300,order
1748406606.5524533,AAPL,102.31353519552465,355,order
1748406606.6524532,AAPL,102.33566662531688,401,order
1748406606.7524533,AAPL,102.33294945605778,364,order
1748406606.8524532,AAPL,102.44152370708295,109,order
1748406606.9524531,AAPL,102.44720356465837,53,order
1748406607.0524533,AAPL,102.30733507224976,376,order
1748406607.1524532,AAPL,102.39428600707217,222,order
1748406607.2524533,AAPL,102.36040033554346,179,order
1748406607.3524532,AAPL,102.40062579815284,196,order
1748406607.4524531,AAPL,102.4951765339801,414,order
1748406607.5524533,AAPL,102.53015690336512,294,order
1748406607.6524532,AAPL,102.45179205593858,41,order
1748406607.7524533,AAPL,102.4763071558269,326,order
1748406607.8524532,AAPL,102.4484387669443,53,order
1748406607.9524531,AAPL,102.51905947533048,149,order
1748406608.0524533,AAPL,102.49567880445831,76,order
1748406608.1524532,AAPL,102.49029354157986,116,order
1748406608.2524533,AAPL,102.50067572026947,202,order
1748406608.3524532,AAPL,102.41571976484246,295,order
1748406608.4524531,AAPL,102.44996503370128,35,order
1748406608.5524533,AAPL,102.52987214288616,411,order
1748406608.6524532,AAPL,102.50915994318359,291,order
1748406608.7524533,AAPL,102.5171633729438,228,order
1748406608.8524532,AAPL,102.50117304352854,114,order
1748406608.9524531,AAPL,102.49027904826144,389,order
1748406609.0524533,AAPL,102.48619860891498,395,order
1748406609.1524532,AAPL,102.42834906749353,275,order
1748406609.2524533,AAPL,102.44012202632723,365,order
1748406609.3524532,AAPL,102.50573271237411,490,order
1748406609.4524531,AAPL,102.57327596143308,456,order
1748406609.5524533,AAPL,102.54209858679671,377,order
1748406609.6524532,AAPL,102.42897492142559,450,order
1748406609.7524533,AAPL,102.46741979742353,368,order
1748406609.8524532,AAPL,102.46590379911703,428,order
1748406609.9524531,AAPL,102.42250567098789,153,order
1748406610.0524533,AAPL,102.44144550073014,147,order
1748406610.1524532,AAPL,102.33645422033896,272,order
1748406610.2524533,AAPL,102.28749945567017,238,order
1748406610.3524532,AAPL,102.27467279600837,493,order
1748406610.4524531,AAPL,102.36833618948276,32,order
1748406610.5524533,AAPL,102.29478313108314,142,order
1748406610.6524532,AAPL,102.2175180602267,473,order
1748406610.7524533,AAPL,102.12158183899788,131,order
1748406610.8524532,AAPL,102.185111038841,30,order
1748406610.9524531,AAPL,102.17503010714461,399,order
1748406611.0524533,AAPL,102.17638241077091,262,order
1748406611.1524532,AAPL,102.22159458101652,31,order
1748406611.2524533,AAPL,102.26945814258136,277,order
1748406611.3524532,AAPL,102.30606059114604,182,order
1748406611.4524531,AAPL,102.31063927335302,139,order
1748406611.5524533,AAPL,102.34126828802489,445,order
1748406611.6524532,AAPL,102.21572657958427,486,order
1748406611.7524533,AAPL,102.30641209867827,25,order
1748406611.8524532,AAPL,102.27706583691061,307,order
1748406611.9524531,AAPL,102.30041860893405,427,order
1748406612.0524533,AAPL,102.29549847181454,383,order
1748406612.1524532,AAPL,102.30145103115665,499,order
1748406612.2524533,AAPL,102.41727404814952,414,order
1748406612.3524532,AAPL,102.4299481104571,341,order
1748406612.4524531,AAPL,102.39736212882015,233,order
1748406612.5524533,AAPL,102.36193481975539,22,order
1748406612.6524532,AAPL,102.32342542971628,148,order
1748406612.7524533,AAPL,102.314848327016,45,order
1748406612.8524532,AAPL,102.33546228938505,327,order
1748406612.9524531,AAPL,102.34613806795872,208,order
1748406613.0524533,AAPL,102.28497000180423,392,order
1748406613.1524532,AAPL,102.3366631501475,79,order
1748406613.2524533,AAPL,102.36709415837542,41,order
1748406613.3524532,AAPL,102.38637983627466,366,order
1748406613.4524531,AAPL,102.4484945343396,338,order
1748406613.5524533,AAPL,102.51707562662443,218,order
1748406613.6524532,AAPL,102.5420821495904,78,order
1748406613.7524533,AAPL,102.53124903259722,174,order
1748406613.8524532,AAPL,102.57950810166507,132,order
1748406613.9524531,AAPL,102.62616201565783,178,order
1748406614.0524533,AAPL,102.49211727964094,144,order
1748406614.1524532,AAPL,102.46459370120417,95,order
1748406614.2524533,AAPL,102.407293006162,301,order
1748406614.3524532,AAPL,102.44915131889728,105,order
1748406614.4524531,AAPL,102.49284511672606,468,order
1748406614.5524533,AAPL,102.36576217924011,264,order
1748406614.6524532,AAPL,102.3215376893747,86,order
1748406614.7524533,AAPL,102.33053804141161,94,order
1748406614.8524532,AAPL,102.33278158900535,175,order
1748406614.9524531,AAPL,102.35637999398156,120,order
1748406615.0524533,AAPL,102.26654649286779,179,order
1748406615.1524532,AAPL,102.2862206598056,186,order
1748406615.2524533,AAPL,102.25759116483431,389,order
1748406615.3524532,AAPL,102.29093919763565,206,order
1748406615.4524531,AAPL,102.27362462667813,430,order
1748406615.5524533,AAPL,102.22984986891652,420,order
1748406615.6524532,AAPL,102.24193310373293,302,order
1748406615.7524533,AAPL,102.32817718276927,118,order
1748406615.8524532,AAPL,102.32724247493807,276,order
1748406615.9524531,AAPL,102.41372612772967,433,order
1748406616.0524533,AAPL,102.41209936412409,217,order
1748406616.1524532,AAPL,102.34000928499147,486,order
1748406616.2524533,AAPL,102.27160526178808,77,order
1748406616.3524532,AAPL,102.19621026452099,151,order
1748406616.4524531,AAPL,102.27678704053142,486,order
1748406616.5524533,AAPL,102.2316506832905,432,order
1748406616.6524532,AAPL,102.27481923792539,187,order
1748406616.7524533,AAPL,102.32899421336423,419,order
1748406616.8524532,AAPL,102.27276828502379,439,order
1748406616.9524531,AAPL,102.23448237289935,96,order
1748406617.0524533,AAPL,102.23267629202628,153,order
1748406617.1524532,AAPL,102.218690406676,492,order
1748406617.2524533,AAPL,102.24097610587899,126,order
1748406617.3524532,AAPL,102.16722116918949,470,order
1748406617.4524531,AAPL,102.15224257593225,245,order
1748406617.5524533,AAPL,102.11326024772016,355,order
1748406617.6524532,AAPL,102.10919615138823,410,order
1748406617.7524533,AAPL,102.11829946026366,364,order
1748406617.8524532,AAPL,102.09343232214518,49,order
1748406617.9524531,AAPL,102.10421781496835,184,order
1748406618.0524533,AAPL,102.16378146060994,47,order
1748406618.1524532,AAPL,102.2003856950416,213,order
1748406618.2524533,AAPL,102.24626351130807,359,order
1748406618.3524532,AAPL,102.11755666918636,233,order
1748406618.4524531,AAPL,102.07051782273683,372,order
1748406618.5524533,AAPL,102.12180018573153,308,order
1748406618.6524532,AAPL,102.14056287695637,256,order
1748406618.7524533,AAPL,102.16568234989934,408,order
1748406618.8524532,AAPL,102.13579895331353,180,order
1748406618.9524531,AAPL,102.13773649363203,189,order
1748406619.0524533,AAPL,102.13585985269917,488,order
1748406619.1524532,AAPL,102.21986592568119,499,order
1748406619.2524533,AAPL,102.14102403610765,124,order
1748406619.3524532,AAPL,102.05456281451352,441,order
1748406619.4524531,AAPL,102.03567462082607,487,order
1748406619.5524533,AAPL,102.1277268285906,62,order
1748406619.6524532,AAPL,102.1721524444483,50,order
1748406619.7524533,AAPL,102.16156785517086,403,order
1748406619.8524532,AAPL,102.25615082391128,462,order
1748406619.9524531,AAPL,102.27076907084304,346,order
1748406620.0524533,AAPL,102.2394945094353,253,order
1748406620.1524532,AAPL,102.27620620922659,409,order
1748406620.2524533,AAPL,102.22280293945842,81,order
1748406620.3524532,AAPL,102.25303316646297,499,order
1748406620.4524531,AAPL,102.19981202908609,291,order
1748406620.5524533,AAPL,102.13934121556241,39,order
1748406620.6524532,AAPL,102.09198477781518,296,order
1748406620.7524533,AAPL,102.11519436968959,25,order
1748406620.8524532,AAPL,102.09089614757299,13,order
1748406620.9524531,AAPL,102.09901150236078,311,order
1748406621.0524533,AAPL,102.09051147457633,86,order
1748406621.1524532,AAPL,102.07830624477674,373,order
1748406621.2524533,AAPL,102.00380734025204,311,order
1748406621.3524532,AAPL,101.97397778006385,451,order
1748406621.4524531,AAPL,101.99895292096001,361,order
1748406621.5524533,AAPL,102.07256214628458,207,order
1748406621.6524532,AAPL,102.09873565215234,250,order
1748406621.7524533,AAPL,102.08570551539242,324,order
1748406621.8524532,AAPL,102.0869500346738,352,order
1748406621.9524531,AAPL,102.09772240502795,175,order
1748406622.0524533,AAPL,102.15084493506072,386,order
1748406622.1524532,AAPL,102.0896335364021,161,order
1748406622.2524533,AAPL,101.96328068552563,179,order
1748406622.3524532,AAPL,101.96995014231149,72,order
1748406622.4524531,AAPL,102.0116705405768,155,order
1748406622.5524533,AAPL,102.0021552754679,169,order
1748406622.6524532,AAPL,101.96472284514337,267,order
1748406622.7524533,AAPL,101.95566582517272,458,order
1748406622.8524532,AAPL,101.98520481885306,134,order
1748406622.9524531,AAPL,101.96518005259213,219,order
1748406623.0524533,AAPL,102.08516603061655,424,order
1748406623.1524532,AAPL,102.07252406200176,485,order
1748406623.2524533,AAPL,102.08788344083226,358,order
1748406623.3524532,AAPL,102.0765858082835,350,order
1748406623.4524531,AAPL,102.02233595170014,14,order
1748406623.5524533,AAPL,101.9947905038026,102,order
1748406623.6524532,AAPL,102.05829419448138,295,order
1748406623.7524533,AAPL,102.12241570357894,469,order
1748406623.8524532,AAPL,102.14289187315859,27,order
1748406623.9524531,AAPL,102.11958026362915,156,order
1748406624.0524533,AAPL,102.15709615124248,392,order
1748406624.1524532,AAPL,102.25250213371903,244,order
1748406624.2524533,AAPL,102.20953181401347,148,order
1748406624.3524532,AAPL,102.08447883225925,53,order
1748406624.4524531,AAPL,102.09711092510675,204,order
1748406624.5524533,AAPL,102.06631168681578,240,order
1748406624.6524532,AAPL,102.04498209255185,249,order
1748406624.7524533,AAPL,102.02481771288832,158,order
1748406624.8524532,AAPL,101.98168161385608,78,order
1748406624.9524531,AAPL,101.88927625670864,255,order
1748406625.0524533,AAPL,101.94521907903767,425,order
1748406625.1524532,AAPL,101.96337190109655,239,order
1748406625.2524533,AAPL,102.01932433307827,60,order
1748406625.3524532,AAPL,102.03621400126367,369,order
1748406625.4524531,AAPL,102.09366924912018,199,order
1748406625.5524533,AAPL,102.03357829855288,112,order
1748406625.6524532,AAPL,102.15839255718797,259,order
1748406625.7524533,AAPL,102.2042553925556,467,order
1748406625.8524532,AAPL,102.12159485273435,343,order
1748406625.9524531,AAPL,102.0754018454259,480,order
1748406626.0524533,AAPL,102.09106508032335,306,order
1748406626.1524532,AAPL,102.05016768236058,359,order
